Video File,Transcription
tt0411061.mp4," Yeah, you have 88 minutes to live who's this. Tik tok. Who the hell is this? Dr. Graham as a forensic psychiatrist will John Forrester rape and murder again in my professional opinion John Forrester is a serial murderer We the jury find the defendant guilty of murder in the first degree Of all the serial killers that I've interviewed and studied none of them were legally insane Excuse me Behind under oath Shelly I received a threatening phone call You better turn MSNBC find it hard to believe that Dr. Jack Graham can be out there Psycho babbling innocent people into the death chamber Jack this is special agent Mac Tire from the FBI. Do you know a woman named Dale Morris? What's going on here Dale Morris was murdered last night They found physical evidence at her apartment that implicates you who's a murderer now Jack Yeah, the press got a hold of Dale's name it's all over the news They are claiming that these murders prove that the real killers have never been brought to justice Is it possible Forrester's innocent? No. no DNA no murder weapon your testimony was very convincing. Why you going in such a hurry Jack. Can't you see this as a frame? Just give me some time, okay I'm gonna find you. 37 minutes. How do I know that you haven't gone completely over the edge? Hes got a gun. It's genius isn't it you convinced the jury Forrester was guilty. How do I know you didn't kill those women too. Take a good look at your watch now imagine what it would be like to be minutes away from your own death. Tik tok."
tt0411806.mp4," 4 times before you've experienced the horror. What's in there? The last of the missing Trioxin V canisters. I hope it's not more trouble. 4 times before you've seen the chaos. This is the original canister. You guys gotta see this. Somebody open the canister, there's some kind of goo everywhere. And 4 times before you've heard the call. RAID! Now the dead have returned. RAID! For the biggest party of them all. The RAID to the BRAID! Somebody drops some Z, they become a zombie no matter what. Maybe the kids haven't dropped any of the pills yet. RAID! They're back from the grave. RAID! And ready to RAID. Get down! RAID! Return of the living dead. RAID to the GRAVE. You guys ready for Halloween no one's gonna forget?"
tt0412536.mp4," Is this where you live? It's where my family lives. Come along, Charles. There's someone I want you to meet. Welcome to Brideshead, Mr. Ryder. That's the most beautiful house I've ever seen. How kind you are. And what form do your pleasures take? What I most want to be is a painter. We must get you to paint something for us. I'd be delighted. Who's that in the car with your mother? My sister. I take it you're not one of us. I don't live like this, if that's what you mean. He's here as my friend. Don't you think you ought to know what he's getting into? What do you imagine you're doing on this earth? I want to look back and say that I didn't turn my back. That I was happy. Mr. Ryder must stay with us for the rest of the vacation. You seem to me a very reliable young man. My dear boy. Tell me, Mr. Ryder, what did you make of Brideshead? I thought it was magnificent. You think so? Really? What a lot of temptations. Sebastian and I are a couple of heathens. I'm not a heathen, I'm a sinner. Let's get plastered. I'm very good at these friendships, but I think it's more than that with Sebastian. Tread carefully, Mr. Ryder. Hello, Charles. Tell me this is fate. Sebastian. You don't care about me, all you ever wanted was my sister. I hope you didn't let Julia mislead you. Her future is not a question of choice. It gives me great pleasure to announce the engagement of my eldest daughter, the Lady Julia flight to Mr. Rex Motram. I think you should leave now, Charles. You banish me from your house. You poison my friendship with both your children. Sebastian, leave me alone. I took you into my confidence and you betrayed me. You thought you were getting me and the house together. Is that really what you see? You tell me that I'm not a heathen. I'm not a heathen. Is that really what you see? You tell me, what does Charles Ryder really want?"
tt0412922.mp4," The story of me and Rosemary is not for those with a weak stomach. There's violence, heartache, cruelty. I hate you. I hate you! But I'm gonna tell it because someone has to finally tell the truth about love. For those of you out there less experienced than me, let me tell you something about girls. Used to be popular wisdom was they gave you cooties. She touched me! Yes! But all that changed for me when I met Rosemary Telesco. Are you okay? That's the door. Yeah. Dad, what's the deal with girls? You're talking to the wrong man. Mom, this is Rosemary Telesco. I didn't know you were having a play date. It's not a play date, mom. Hey there pretty lady. How's it going girl? Hey, Rosemary Telesco. Big night? Just some day with some girl. Love isn't about ridiculous little words. Love is about grand gestures. Rosemary, I love you. You what? Do you think you might want to love me too? Dad, what happened with you and mom? Once upon a time we really loved each other. But as time went by there just got to be all these things left unsaid. Why didn't you just say them then dad? I kind of wish I had. Next Sunday I'm going to camp. For how long? For six weeks. How come all love has to end? Not everything is supposed to last forever. Something saved my life. Something saved my life. Something saved my life. Something saved my life. Something saved my life. Something saved my life. Something saved my life. Rosemary! What are you doing here? I had to say goodbye. It only lasted two weeks. But when you're 11 years old, two weeks can be a lifetime."
tt0413300.mp4," It's Brock, sir. Edward Brock Jr. I come before you today, humbled and humiliated, to ask you for one thing. I want you to kill Peter Parker. The substance amplifies aggression. Seems to like you. The suit, the power, feels good. He took me away from you. You know what you must do. Hate those things. I'm worried about you. What do you mean? Fine. What's happening? I don't know. I need your help. I have to stop it. Parker."
tt0414055.mp4," You will need all your strength in the days to come. Have I reason to fear? There are hard days coming, but I am no prophet. I see no more than the shadows of ghosts. This Spanish armada has its sea with an army of 10,000 men. Spanish are barely a day away, Majesty. This man is a pirate. Spain is no friend of England. The more gold I take, Majesty, the safer you will be. He interests me. Don't tell him. I care for your safety. The threats to your person are real. Spain intends to place Mary Stuart on our country's throne. I am to be assassinated. Tell your king. I fear neither him nor his armies. There is a wind coming that will sweep away your pride. I too can command the wind, sir. I have a hurricane in me that will strip Spain bare if you dare to try me. Our mission, Mr. Killer Queen. We will not fear the coming of the shadow of death. We mortals have many weaknesses. We feel too much, hurt too much, or too soon we die. But we do have the chance of love. I envy you, Beth. You're free to have what I cannot have. Forgive me, Majesty. I have failed you. This armada that sails against us carries the Inquisition. We cannot be defeated. The Spanish will overwhelm us. Since when were you so afraid? When the storm breaks, some are dumb with terror, and some spread their wings and soar. Let them come with the armies of hell. They will not come. Elizabeth! By God, England will not fall while I am cool."
tt0414853.mp4," We see what they want us to see. We hear what they want us to hear. They think we can't handle the truth. All clear! They're probably right. Uh... Moo? Otis, you're gonna have to grow up one day. If you're trying to groom me to be the big leader, it's not me, Pop. I'm just out trying to have some fun. Coming to DVD. As if I needed to say it again. Rule number one. No swimming in the pond. Manabunga! Rule number two. There's to be no watching television through the farmhouse window. That's a touchdown! That is my man! And number three. Standing on two legs is only permitted when humans are nowhere in sight. From Paramount Home Entertainment. There is a cow outside. There's a cow farm. You're gonna find cows outside. And Nickelodeon Movies. Woo hoo hoo! You got it! Bobby! They're not gonna run for it, let's go! Oh, milk me! We got him! Otis the Coyote. Hey, sorry man, I'm nervous. What happens in the barnyard... Let's go. ...stays in the barnyard. Otis! I'm gonna go right in your ear. Woo hoo hoo! Woo hoo hoo! Woo hoo! That's called cow tipping. Hey, I'm in charge, right? I love the new you, Otis. That's called boy tipping. Barnyard. The original party animals. You really ordered a lot of pizzas. Ahhhhhhh! Dude, I got a arm! Righteous!"
tt0415489.mp4," I don't want to be known as Mr. and Mrs. Tardy. Don't start with it. Bill's best friend Johnny. Johnny's wife Jane. Olivia's ex Johnny. Olivia's lover, uh, Johnny. Olivia's other lover, Jane. Confused? You see, Bill and Olivia are about to get married. It's a bachelor party. I told you I don't want a bachelor party. But Johnny's still in love with Olivia who may or may not be in love with Jane. But is definitely pregnant by, uh, Johnny. So Bill gets in trouble with a hooker who's set up by Johnny and ends up in a shootout with another hooker, Carlos? Who's taking revenge on Enrique. I am woman. Hear me roar. Yeah, yeah, yeah. Who's in business with Johnny's dad? Blah, blah, blah, blah. There's some other stuff about popcorn and sheep, but we'll leave that to your imagination. Wanna know what it's about, Johnny? The American Dream!"
tt0415965.mp4," His name is Dennis. He's never had a family of his own. He doesn't have any friends. Let's see him. He's in the box. That is so interesting. What made you think I'd be a good match for a boy who spends most of his time in a box? He thinks it's from another planet. Fantasy is my business. That's what I do. I'm a writer. So he thinks he's from Mars and you write about Mars. That's great! Anybody in there? a kid who sits in a box all day is a giant red flag! Single man raising a child with problems. How do you plan to deal with that? Mr. Gordon? Just think of it as a bigger box. Rules of the house first rule no girls after 10 p.m. When did they send you here? You know the Martians? to join a family and learn human beingness. What is with your pitching? Mom he's being gross. It all ends up in the same place, right? When you're here at home, it's okay to be from Mars, but when you're out there with the rest of your earthlings, you know, you got to go by your rules It's just stuff. Come on break it like you mean it come on. Just a little bit concerned here, mr. Gordon, I'm gonna move your case up for review I do know there's no one on this planet that loves Dennis any more than I do, I don't want to bring another kid into this world, but how do you argue against loving one that's already here? Is it good to be like everyone else that's a really good question. There's nothing you can do that would change the way I feel about you. There's no harm in being a little eccentric."
tt0416320.mp4," The man who said I'd rather be lucky than good saw deeply into life. Oh my god, it's huge. I'm going to get lost in here. Look at you. I can see you. Yeah, looks like you're doing alright for yourself, aren't you? Thanks. I got married. Very nice. You've got nothing but money. He saw me across the room and he honed in on me like a guided missile. Chris, there you are. Just say you're a father, please. You know it's been over a week since we made love. Chloe, I'm beat. You're going to do very well for yourself, unless you blow it. And how am I going to blow it? By making a pass at me. So you are aware of your effect on men? I think I'd be something very special. And are you? Well, no one's ever asked for their money back. I don't think this was a good idea. You shouldn't have followed me here. Do you feel guilty? Do you? Are you having an affair? Of course I'm not. Don't be silly. I don't know what I'd do if I couldn't see you. I mean it. I don't know what I'm doing with you. You're never going to leave, Chloe. Maybe I will. Stop playing games with me. Keep your voice down. I don't fool myself that I haven't gotten used to a certain kind of living. Am I supposed to give it all up? Do you miss me? You might call me Mia. If you don't have the nerve to do it, I'll do it. So you're threatening me? If I don't do what you say, you're going to go to my wife. Hello? Who keeps calling? You have to protect me. My family, my marriage is at stake. You lied to me. You're a liar. You can learn to push the guilt under the rug and go on. Otherwise it overwhelms you."
tt0416496.mp4," They stole the land. To the future. To the future. They stole the money. In 90 days, we take control of all the banks. They thought no man could stop them. Hola! They were right. Now. We must come up with a plan. Something that would benefit the people. Destroy these murders. Two unlikely heroes will have to steal the money. They will have to take the money. Two unlikely heroes will have to steal it back. Can I help you? Padre Pablo said you could teach us to rob banks. He said that you rob 37 banks and never got caught. Robbing banks is easy. Get in the way, that's the hard part. First rule of robbing a bank. No whining. I never whine. Oh, please. Oh, please, well I don't. No fighting. Take that raggedy mask off. It doesn't even match your shirt. Trust your partner with your life. You gotta aim the gun. Thank you. Sorry. Everybody, hands up! Señoritas. Señoritas. What? I want both banditas in custody. I guess these mags are friends now. I don't know about friends. But partners? Definitely. This year, being bad never looks so good. Ready? Smile. What are you doing? Mamacita. Penelope Cruz, Salma Hayek. Let's go rob more banks. Can't just go right now and rob a bank. I'm not going to let you rob a bank. I'm not going to let you rob a bank. Can't just go right now and rob a bank. Fine, finish rushing. I'm taking this bank. You already took all the money? We're well aware of that. At least I am. Banditas. Hands up. Stop! Stop!"
tt0417395.mp4," Three trucks, three locations, 20 casinos unloading all at the same time. Jack Tolliver is no ordinary thief. Captain Jack Tolliver, disgraced Delta Force commando. Very good. He's got one last score. I sure hope you have big pockets. To leave the game for good. We're about to be $20 million richer. He's assembled the perfect team. This place is smoking up, baby. For the ultimate heist. Last person on the beach can kiss my sundae. Drop. Nothing could possibly go wrong. Let's go. But in seven seconds, We're being hit. everything did. Where did you find those timers? Pull out. You catch them, Captain. What's the matter? It was another gang that hit you, wasn't it? Who? When I find out, you'll be the first to know. You have our case. What is in you that is so hot? $65 million painting. Find that painting. Now. Was it not Tolliver who stole my case? His only way out Police! Stop it! is with the help I suppose you saved my life. of the one person You got a card in the game. Everybody else wants you dead. who needs to bring him in. Don't ever make me the same thing and I won't shoot you. Wesley Snipes. Even thieves need to get lucky every now and then. Seven seconds. Gotta run. Places to go, people to kill."
tt0418004.mp4," This is the most important thing that I own. A book that's magic. This book was the only thing that got me through a rough time when I was a kid. Captured the imagination of millions. What little kid didn't love your dad's books? I don't like to talk about my father's book. It's a classic. Now, all that I am is worth a damn is in those pages. The one man closest to the story. He wrote it for you. He has nothing to do with me. Will be drawn into a world. Maybe we should talk about what brought you here. What brought you here is a far more interesting question. I came here to help you. He thought was his father's imagination. He's completely delusional. He believes that he lives in Neverwas. I am the king of Neverwas. Fairytale, my father wrote. One man's insanity, another man's children's book. Aaron Eckhart, Ian McKellen, Brittany Murphy. It's strange. I'm starting to remember things. Talk to me. Between the pages. Gabriel believes me to be the kid sent to rescue him. Between the lines. Neverwas is real. You're real. Saving me is real. Truth and fantasy. This is Gabriel Fritch's journal. Will meet. Which gives detailed descriptions of the land of Neverwas. Years before my father even thought of his book. He knew my father. He believed. And he more than believed in it. He often used to come and visit me then. This map is the key. The prophecy is about to be fulfilled. Just four days left. Neverwas is where you belong. Neverwas."
tt0418647.mp4," Are you okay? Yes, ma'am. What's your story about it's about a king in his castle and a magic course. We're promising her for months that you would take her to work with you. I will but not today. All right get in. I like him, her. I like her too. Put that horse down. I'll take the horse. You firing me? you were the best horseman I know or the worst luck. She'll never race again? No, but she might walk again. You are a great champion when you ran the ground shook Sky opened and mere mortals parted the way to victory She can stand on it Stopped filling her head with stories, stories are all I got picking up that fella was the gruttiest thing I've seen you doing years. What do you expect me to do? I expect you to get back in the game. Truth is if kale hadn't been with me. I want to put the horse down I'd still have my job Yeah, I read your story tonight stupid one about the king. yeah like a stupid kid. You put Sonya to her in your name here on out you make all the decisions. Want you to help me? What is it? I'd be gettin? 10% 20? 15? done. She's getting faster and faster, you saying she should race. I scouted all the possible races, long shots, but why not this. How she look? she wants to run? All it takes is one big horse. I'm a hard dreamer. Run hard dreamer for my dad. He deserves a good run."
tt0419749.mp4," Never lost the case. You're all going down. The men you see before you have engaged in all sorts of criminal activities. Twenty defendants. Seventy-six counts. At least four prosecutors. Tapes. Surveillance videos. Mr. D'Onocio, you're on. Hi, I'm Jackie D'Onocio. I'm defending myself in this case. I'm going to be my own lawyer. Have you had any legal experience? I've been in prison half my life. Sometimes I think I had too much legal experience. What do I need with the lawyers? It's not just you. They get one of you for spitting on the sidewalk and all of you can go down. He looks to me like he's hurting us. I'm separating him from the case. It's not up to you. You want to bet? The Brunos want you dead. Those guys love me, man. Love you? He puts four bullets in you and he loves you? Yeah, he loves me. Now cut your heart out. I want to offer a deal. I rather my friends. You have no friends. You know what the two best words in the English language are? Things change. Do you know that this government offered me a deal? To lie about these men. Objection! Jackie D. Don't write. One of the lady jurors said he was cute. What is wrong with these people? Isn't the real reason you're testifying here because I refuse sexual advances from you? What? You want to suck on this instead? If you feel that the prosecutor was right... Mother of Jackie! You swing at him in this courthouse, this case is over! Don't take it out on my friendship. Then find me guilty. How do I look? Good? May I have a sidebar? I ordered creamy peanut butter and they brought me chunky. This isn't my department. The best is good enough for me."
tt0419984.mp4," All through junior high, John Farley struggled to keep up. Are you gonna be a loser? No, sir. Rhetorical, Farley. I already know the answer. You are a disgrace to fat, gelatinous, out-of-shape little kids the world over. I can't hang on. Don't you even think about letting go. Which motivated him to become the self-help author that he is today. I read all your books. All I did was give you the raft. You had to inflate it yourself. You are so amazing. Okay, crazy, move it along. But he's about to discover he's going to need all the self-help he can get. Hey, mom. You're here! Are you seeing someone? Yeah. You know I'm already. Mr. Woodcock. Well, it looks like I'm gonna be your new dad. So what's your book about? It teaches people how to release painful memories so they can rebuild their self-esteem. A lot of losers out there, I guess. This fall, heal the wounds. All I want is for you two to get along. Ow! Ow! Just meet us, John! What are you doing? It was dark. Instinct took over. What about when I said it's me? It's John. John's a very common name. There could be a burglar named John. And feel the love. He's hooking up with your mom? This isn't happening. That was way better than anything on the internet. Hey, John. I'm on a plane headed for Boston and you'll never guess who's sitting next to me. Who? Nobody. I can't make it. My mom needs me. She's about to marry the Antichrist. Excuse me. Hi. Could I get a real bottle, please? I'm an alcoholic, not a Barbie doll. Billy Bob Thornton, Sean William Scott, Ethan Supley with Amy Puller and Susan Sarandon. You're going down, Woodcock. You must like getting spanked, Farley. I guess it runs in the family. I'm gonna get inside his wheelhouse and spin him like a top. Are you okay? Rhetorical question, Woodcock. Mr. Woodcock. "
tt0420223.mp4," Excuse me. Excuse me! Are you Miss Eiffel? Yes. Am I interrupting? Yes. I'm the assistant your publishers hired. The publishers think I have writer's block. Do you have writer's block? I don't know how to kill Harold Crick. This is a story about a man named Harold Crick. Harold lived a life of solitude. He would walk home alone. He would eat alone. When others minds would fantasize about their upcoming day. Hello? Harold just counted brush strokes. Alright, who just said Harold just counted brush strokes? Dave, I'm being followed. How are you being followed? You're not moving. Spy woman's voice. She's narrating. Oh. Harold couldn't concentrate on his work. I can't think while you're talking. You have a voice speaking to you. About me accurately and with a better vocabulary. Harold found himself exasperated. Shut up! Cursing the heavens in futility. No I'm not. I'm cursing you, you stupid voice. So shut up and leave me alone. So you're the young gentleman who called me about the narrator. The thing to determine conclusively is whether you're in a comedy or a tragedy. Have you met anyone recently who might loathe the very core of you? I'm an IRS agent. Get bent tax man! Everyone hates me. Well that sounds like a comedy. Have you written anything new today? I figured out how to kill Harold Crick. Little did he know that events have been set in motion that would lead to his imminent death. What? Why? Hello? Come on! This woman, Karen Eiffel, one of my favorite authors. That's her. That's the voice. She's the narrator. Karen Eiffel, my name is Harold Crick. I believe you're writing a story about me. Is this a joke? You have to understand that this isn't a story to me. This is my life. I want to live. I need to speak to Karen Eiffel. I'm one of her characters. I'm sorry? I'm in her new book and she's going to kill me. How exciting is that?"
tt0421073.mp4," Let me. I am the American dream the blood of this city the undying machine the overpriced medicine the murderous regime the tough guys front and the one behind the scene. We straight nightmare. On the streets of LA. I could not be proud of my men. every cop wants justice. Cop killers out there. you can get these guys, but how they get it is what sets them apart. show me this family my car in the hood. Give me a body, it's on its way. So what do they call you? quick man. quick enough. I'm trying to play with police in order to the hell we want. So we're just gonna go in there and kill him? no, I'm gonna ask him some questions then we're gonna kill him."
tt0421206.mp4," Most young people, they make a bad choice, they have their car keys taken away, or get grounded. Then there are the ones that make a bad choice. They get sent here. You'll be here until the court decides what to do with you. Do you understand? I said don't rush me! Do what happens! According to the teaching staff, the inmates here have trouble responding to authority, being a member of a team, and accepting criticism. Now what one activity can improve in all these areas. So you want to start a football team? Exactly. Your neck is way, way out on this. Everybody listen up. The gridiron is a football field. On the gridiron, we do it my way. Not your way. Your way got you here. Damn 88. Whatever gang you claim. Whatever hoodlum you claim. Whatever hoodlum you claim. Whatever hoodlum you claim. Whatever hood you're from, this is your hood now. Hustle, touch that line and get back. I want to be a Mustang coach. I want to show people I can play. It's harder being a loser. Who needs helmets? Maybe when I get out, Mom, we can live together again. Football is great. Dig in there. I'm good at it now. What the hell is this? A nose guard. My kids have been in this program for three years. You have four weeks to prepare your team. Do you really want to go up against those kind of odds? No problem. We wanted to create self-esteem, but it was just the opposite. They can't handle that kind of disappointment. Now it's time to see who has the heart. Now is the time to prove to yourselves and prove to everyone out there that even though you're locked up, you are somebody. I'm a hot size. I'm an open entertainer on the hotline. I don't want to see no me because it's not right. And I'm never a politician when I be on some cool... Not losers, no more. All we gotta do is go out there and show it one more time. That's why we're here, because we care. Because a show ain't the money. Get a wild ride. Get a wild ride. Get a wild ride."
tt0422093.mp4," There's no easy way to say this. What is she doing here? Get out. He put me out of the house. Who house? Come on. Half of everything in this house belongs to her and I ain't leaving here till she get it. Don't mess with her family. You want this half? You want this half? Don't mess with her friends. He is eight feet under. Six feet under. I beat him down two more feet. I was mad as hell. Or else Medea is gonna mess with you. I know Tae Kwon Do. And I know what, y'all. Come on, bring it out. Peace be still. That keeps me a piece of steel. As long as you got a piece of steel, you gonna have peace. Load your steel. Thank you, chief. Kimberly Elise, Shemar Moore, Steve Harris, Cicely Tyson, and Tyler Perry. I'm placing you under house arrest. You ain't finna put me on no house arrest. It's either that or prison. I'll take the house arrest. Tyler Perry's Diary of a Mad Black Woman. Next case. Atlanta versus Bobby Brown. I love you, Bobby. Sit down, Miss Houston."
tt0422295.mp4," Ladies and gentlemen, observe the leopard. What do you photograph, Diane? Me? Um, oh no, I'm not the photographer. My husband is. Mother? What is it, Grace? There's something wrong with the plumbing. Yes? Your dog's hair is in my pipes. It's causing problems with the plumbing. Come back tomorrow night at nine, Diane. I'm ready to take some time off from the business. What are you going to do instead? Take some photographs of my own. Of what? Our neighbors. Hello? I saw you through my window. And right away I wanted to take a portrait of you. Diane, why would you want to take a portrait of someone you've never seen? It scares me. I unbuttoned my dress on the porch tonight. I'm your wife, I shouldn't do that. Alan tells us you're doing a photo study, a little art project? Yes, sort of. Just through here? Welcome. Thank you for coming. You're trying to seduce me, Diane? I like it. Is that why you came up here in the middle of the night? You want me to just watch my family fall apart? You encouraged me to do this. I encourage you to take a few pictures. What's next? Are we going to house a circus when it comes through town? I wanted you to be a part of it. To what, Diane? I love you."
tt0422401.mp4," Once upon a time there was a boy named Victor Crowley. Books weren't too kind to Victor. So he stayed hidden in his daddy's house, out in the bayou. One night some mean children came to his house. And there was a bad fire. When his daddy chopped down the door to save him, he didn't know Victor was pressed against the other side. And poor Victor Crowley died. They say people disappear in those woods. And legend has it, if you get close enough to the old Crowley house at night, you can still hear Victor Crowley, Roaming in the woods, crying for his dad. I want to go home. Oh my God! Oh my God! We're all gonna die. Stay out of this world. Stay out of this world."
tt0422720.mp4, 
tt0422774.mp4, 
tt0422783.mp4," ... ... Funny how things happen. Only in hindsight do you realize how something can change your entire life. I need volunteers to stay behind. This is your chance to be a hero. I always wanted to be a hero. They're coming! Aaaaaah! Aaaaaah! ... I was deaf. I can't authorize government funds to send you to college. You're deaf. I'm what? It's a deaf joke. We cannot plan the events that shape us. Looks like you have a cock problem. May I? You better wash your hands. This may be contagious. You wanna sit down, Einstein? Yeah, sure. We cannot predict the moments that define us. I think you two need to leave. You're making the other customers very uncomfortable. He's very sorry for turning your customers' stomachs. That's obviously your job. You guys can leave or I can call the police. Call them. ... You okay? Next time use a blinker. But we can all change the world around us. I'm deaf, but I can see what you're saying from over there. My friend is not a retard. He's got cerebral palsy. See, it affects his motor skills. It means that his brain is perfectly functioning while his body's more or less useless. Think of it as the opposite of you. You don't need to change their minds about people's disabilities. You need to change their minds about themselves. What is it that you're afraid of? That he can't work with you or that you can't work with him? ...comes the story of a man... The U.S. government wants me to create a program on hiring the disabled. I'll be training every agency. CIA, NASA, all of them. Yeah! ...who gave a voice to the voiceless... You don't have a clue how good they are. ...and hope to the forgotten. Americans with Disabilities Act says that you can't discriminate against people simply because they don't look like you. The differences that you make, the ones of lasting importance, they're the little differences that you make in the life of another person."
tt0424095.mp4,"Experts say that 73% of household accidents happen in particular room. Be seeing you my friend. From the creators of Shrek and Madagascar comes the story of a pampered pet mouse. And his first  out of the house. What is this place? It's an amazing world right under our feet. It's a real city. But there's one thing he knows. I have got to get home. The captain of the Jammy Dodger might be able to help you. Now Hello handsome. You're getting a deal. Your own hand. And getting involved. Boss, we're back. With the wrong crowd. He's a mad man. Run away. This holiday season. Hold on. Down here, he's being chased. You may now kiss the bride. Back home. Look at the size of that monster. He's being replaced. Rodents. And the mouse who's never been on his own. Ahhhhhhh. Ahhhhhhh. Ahhhhhhh. Is learning to face danger on a fantastic journey home. There are things I want to do, sights I want to see. That's not one of them. Hey! Stay there you idiots. Alright boss. Keep your legs straight when you hit the water. I kept my legs straight Spike. Oh. Flushed away. I think I could learn to like this place. I think I could learn to like this place. Ahhhhhhh. Ahhhhhhh Ahhhhhhh. Ahhhhhhh."
tt0424774.mp4," I first met Sharkboy fishing on a dock. As a child, he'd been swept to sea by a storm. He was saved by the sharks, who raised him as their own. He grew gills and fins. His teeth became sharp, and we became friends. Then, one night, I was visited by a glowing girl. Lava girl. With skin of Moten lava. She told me she had come to take Sharkboy back to her home. Planet drool, because something terrible was happening there. That was the last time I saw them. That's what I did this summer. We were supposed to tell true stories. That is a true story. How many people think Max's story is true? Not true. Made up. Everyone always knew that Max had a wild imagination. Max, there's no such thing as Sharkboy and Lava Girl. What they didn't know is that his greatest creations. Everybody down! Were real. I'm looking for Max. We need you to save Planet Drool. Come with us. Now, two heroes will show an ordinary boy he has the power to become extraordinary. From the director of Spy Kids. Now? Now. Even the smallest dreamers. We believe in you, Max. You can become the biggest heroes. The Adventures of Sharkboy and Lava Girl. In 3D."
tt0424823.mp4," Welcome to my tournament of champions. I have assembled the most talented athletes from around the globe. Sport of emperors and bandits alike. Ping-pong. Or, as the Chinese say, ping-pong. In the world of illegal underground table tennis, legend tells of one man who risked everything to be the best. Have your grandma pull the car around. Tastes good. Man, I gotta get you in shape. This guy's blind, so let me do the talking. Oh. In my hand, I hold a cricket. Who the hell said take the cricket from my hand? You're a squished lucky cricket. No. My niece will be giving you hands-on training. Gives wax off a whole new meaning. You got me swatting flies now? Not hit flies. You hit bees. What? Oh my God! Wait! The competition begins. You killed him. Well, duh. What part of sudden death didn't you understand? You are the greatest player I have ever seen. Others and myself practicing in front of a mirror. In the nude. May I interest you in an out toy or some Axe body spray? Wanna play rough? Okay! Balls of Fury. Don't be so hard on yourself. You got mad skills. Represent."
tt0425061.mp4," Last night, President Kim Jong-il made a very odd threat, too, and I quote, make a pudding from the bones of Americans. Oh, that guy's insane. Disney no bones, you crunchy. Who wants a crunchy pudding? This summer, things are really heating up. Ready to work? I'm ready to work. You ready to work? Oh, my God. I'm just having fun showing you. Vanisher blowgun. I'm going to give this one a little something extra. Get ready for action. Swordfish! Are you thinking what I'm thinking? Were you thinking swordfish almost went through my head? If so, yes. Get ready for adventure. What will he? Get ready for excitement. There is a knife in my pocket. That's not my knife. That's not... What good hang time, huh? Lock on. On June 20th. Is this your saber? Yeah. Oh, that burns. Oh, that burns. Sorry, Max. Get ready to assume the position. Get smart."
tt0425123.mp4," I'll have a sugar-free vanilla nonfat cappuccino. You've been here 26 hours. Go home. Alright, I'll have you know I'm completely capable of meeting men on my own. Is there anything I can do to make you feel more comfortable today? Marry me? Let's decrease this morphine drip. You're so lucky that all you have to worry about is work. Noooo! It's just a month-to-month sublet. Some kind of tragedy in the family. What are you doing? Oh! Hello? So what kind of encounter did you have? Encounter? Oh! Aaaaaaahhhhh! There's nothing worth dealing here. I live here. You can't live here. Because I live here. Are you seeing things that aren't quite real to you? Oh wait, you don't exist. It's one of those dreams when you know you're dreaming. Get out! Another one, my my. I've been sort of seeing someone that's not there. You mean she's emotionally unavailable? You are. I am, uh, I can't remember. How is it that I can see her and no one else can? Righteous. I know it's crazy. She's right here with us right now. Could you just hold on just a sec? Get the hell out of here, you freak! The apartment upstairs, it belonged to a young woman. I don't know of a single date that she'd ever been on. She was like a cat lady without any cats. She's a little doll. God knows she wasn't dating anybody. Does everybody have to rub it in? This fall. Oh my God, you totally violated me. You know, it wasn't that pleasant for me either. DreamWorks Pictures presents the story of two people finding each other. I'm sensing some pretty intense feelings she has for you, bro. Really? Between the here and the hereafter. I think if you could ever really touch me, I might wake up from all of this. Reese Witherspoon, Mark Ruffalo, and Napoleon Dynamite's John Heater. I'm like 99.9% parched here. I could really use a cola. Just like heaven. Is there a doctor here? Excuse me. Pardon me. What's wrong with him? It's attention pneumothorax. I think it's attention nemothax, sir. Pneumothorax. Pneumothax, sir. Pneumothorax. Pneumothoramin. Never mind. Never mind."
tt0427543.mp4," James, I'm not gonna give you anesthesia, painkillers. Not while you're a patient at the treatment center. Where am I going? Minneapolis, sir. Vodka, whatever you have. Sir, I'm sorry, I'm not allowed to give you any alcohol. Says who? The doctor that carried you onto the plane. Why are you doing this to me? Because you're my brother. And you're breaking mom and dad's hearts. The truth is, I don't need to be here. I'm not like these other people. We're all the same in here. We gotta look out for one another. This is the fucked up table, right? What the fuck? Doctor, I got some company. I've never seen this degree of degradation in someone so young. If you were to start using again, it's more than likely that you would go into cardiac arrest immediately. What the hell are you wearing? These glasses are a down payment on a pretty fucking decent car. I was talking about the onesie. As soon as you realize that there is no choice, there's a choice. I'm not an addict. Come here. So you do have life left in you. You can win this thing. Shit. Why don't you fucking let go of me? I got ribs like a fucking blue jay. You don't have to do this alone. I didn't know we could get thrown out for doing this. A second of freedom is worth more than a second of freedom. I got thrown out for doing this. A second of freedom is worth more than a lifetime of bondage. How you doing? Some days I feel okay, others I just want to crawl up in a dark hole and die. Good, you're doing okay then. I'm leaving. I know that I'm not better. I tried. You got two choices. You can let it kill you, you can let it go and move on. Goddamn motherfucker gorilla shit the treehouse. I'm glad I could be of service."
